,Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total
350,2019,1,Neuquén,40747.0,55634.0,3114.0,1251,2372,114377.0
351,2019,1,Río Negro,68377.0,34124.0,3994.0,9736,4857,121088.0
352,2019,1,Salta,74426.0,57933.0,647.0,1135,1879,136020.0
353,2019,1,San Juan,51660.0,5838.0,808.0,2932,1207,62445.0
354,2019,1,San Luis,11108.0,7784.0,378.0,53097,23968,96335.0
355,2019,1,Santa Cruz,10659.0,4615.0,382.0,6514,2735,24905.0
356,2019,1,Santa Fe,340038.0,340344.0,15621.0,23215,1786,737078.0
357,2019,1,Santiago Del Estero,25337.0,61547.0,23.0,2847,990,89853.0
358,2019,1,Tierra Del Fuego,19789.0,23549.0,1623.0,0,1486,46447.0
359,2019,1,Tucumán,159215.0,11670.0,118.0,6780,3210,172002.0
360,2018,4,Buenos Aires,1305576.0,1949637.0,296102.0,65477,19814,3636606.0
361,2018,4,Capital Federal,328253.0,1019490.0,33042.0,3978,4257,1389020.0
362,2018,4,Catamarca,26912.0,4443.0,16.0,0,2212,33583.0
363,2018,4,Chaco,53409.0,43555.0,1940.0,3236,113,103270.0
364,2018,4,Chubut,37215.0,23065.0,952.0,14443,3047,78722.0
365,2018,4,Córdoba,328854.0,355716.0,17675.0,21851,13243,737339.0
366,2018,4,Corrientes,55842.0,42418.0,796.0,1515,300,100601.0
367,2018,4,Entre Ríos,101168.0,86198.0,4853.0,15472,14356,222047.0
368,2018,4,Formosa,22619.0,7880.0,887.0,13761,570,45204.0
369,2018,4,Jujuy,33248.0,12484.0,153.0,6400,43608,90133.0
370,2018,4,La Pampa,18832.0,55337.0,2685.0,7772,101,85636.0
371,2018,4,La Rioja,16367.0,34984.0,12.0,2520,360,51651.0
372,2018,4,Mendoza,148524.0,40205.0,5665.0,10363,1547,206304.0
373,2018,4,Misiones,55500.0,53673.0,465.0,4260,6209,116273.0
374,2018,4,Neuquén,40747.0,55634.0,3115.0,12425,2444,114365.0
375,2018,4,Río Negro,68377.0,34292.0,1299.0,8037,4832,116837.0
376,2018,4,Salta,74295.0,57539.0,638.0,2530,1853,134578.0
377,2018,4,San Juan,51660.0,5838.0,806.0,2883,1211,62398.0
378,2018,4,San Luis,11108.0,7784.0,378.0,53097,23964,96331.0
379,2018,4,Santa Cruz,10659.0,4615.0,382.0,6378,2734,24768.0
380,2018,4,Santa Fe,335519.0,322782.0,14387.0,18705,28997,720390.0
381,2018,4,Santiago Del Estero,25339.0,61243.0,23.0,2649,810,89335.0
382,2018,4,Tierra Del Fuego,19789.0,23349.0,1623.0,0,1499,46260.0
383,2018,4,Tucumán,159215.0,11670.0,119.0,6860,3140,172004.0
384,2018,3,Buenos Aires,1435856.0,1929273.0,156382.0,62318,26448,3610277.0
385,2018,3,Capital Federal,334353.0,1009252.0,35694.0,3872,9319,1392490.0
386,2018,3,Catamarca,27553.0,4443.0,15.0,10,2214,34226.0
387,2018,3,Chaco,53927.0,42359.0,1990.0,2628,1129,102033.0
388,2018,3,Chubut,58887.0,23065.0,1239.0,13817,6728,103736.0
389,2018,3,Córdoba,337620.0,342401.0,15785.0,19213,10839,725858.0
390,2018,3,Corrientes,56444.0,41300.0,212.0,1468,320,99456.0
391,2018,3,Entre Ríos,103318.0,83714.0,2403.0,15093,800,204608.0
392,2018,3,Formosa,22777.0,7589.0,817.0,13625,570,44865.0
393,2018,3,Jujuy,33363.0,10856.0,32.0,6410,430,44935.0
394,2018,3,La Pampa,12415.0,54574.0,8437.0,7011,9870,83424.0
395,2018,3,La Rioja,16587.0,34984.0,13.0,2530,350,51872.0
396,2018,3,Mendoza,151033.0,40205.0,5744.0,8195,1852,207029.0
397,2018,3,Misiones,56290.0,50793.0,512.0,3910,560,108042.0
398,2018,3,Neuquén,46602.0,54129.0,998.0,12277,2712,116718.0
399,2018,3,Río Negro,68590.0,33474.0,1252.0,5051,5125,113492.0
400,2018,3,Salta,76600.0,53980.0,678.0,2340,1391,132883.0
401,2018,3,San Juan,54025.0,5838.0,826.0,2744,1048,64481.0
402,2018,3,San Luis,11096.0,7784.0,368.0,52859,2314,74421.0
403,2018,3,Santa Cruz,18606.0,4574.0,585.0,6238,3996,33999.0
404,2018,3,Santa Fe,339126.0,312866.0,11749.0,16337,15022,695100.0
405,2018,3,Santiago Del Estero,25805.0,58789.0,23.0,1662,810,86360.0
406,2018,3,Tierra Del Fuego,19365.0,22649.0,1502.0,10,2047,45564.0
407,2018,3,Tucumán,161209.0,9280.0,110.0,2520,3150,171166.0
408,2018,2,Buenos Aires,1450203.0,1807868.0,143626.0,71256,27746,3500699.0
409,2018,2,Capital Federal,342431.0,977916.0,35610.0,3908,9321,1369186.0
410,2018,2,Catamarca,27444.0,4415.0,15.0,10,2214,34089.0
411,2018,2,Chaco,54134.0,40750.0,562.0,1946,1129,98521.0
412,2018,2,Chubut,58935.0,19591.0,1239.0,1407,6729,100564.0
413,2018,2,Córdoba,345141.0,327636.0,13832.0,16355,10109,713073.0
414,2018,2,Corrientes,56541.0,39715.0,201.0,1468,320,97957.0
415,2018,2,Entre Ríos,104811.0,80376.0,2405.0,12313,800,199985.0
416,2018,2,Formosa,23543.0,7311.0,18.0,13625,570,44554.0
417,2018,2,Jujuy,33571.0,10856.0,23.0,6400,430,45133.0
418,2018,2,La Pampa,12416.0,53587.0,8420.0,7011,9870,82421.0
419,2018,2,La Rioja,16663.0,34984.0,13.0,2530,350,51948.0
420,2018,2,Mendoza,152938.0,36872.0,3084.0,6206,1852,200952.0
421,2018,2,Misiones,57265.0,47923.0,512.0,3910,560,106147.0
422,2018,2,Neuquén,46633.0,52855.0,998.0,12649,2713,115848.0
423,2018,2,Río Negro,68667.0,32795.0,1252.0,4396,5125,112235.0
424,2018,2,Salta,78386.0,53478.0,678.0,2340,1391,134167.0
425,2018,2,San Juan,54080.0,5068.0,826.0,3079,1048,64101.0
426,2018,2,San Luis,11104.0,7666.0,368.0,160,2314,21468.0
427,2018,2,Santa Cruz,18615.0,4474.0,585.0,6734,3997,34405.0
428,2018,2,Santa Fe,337934.0,304349.0,11354.0,15801,15114,684552.0
429,2018,2,Santiago Del Estero,26074.0,55935.0,23.0,1662,810,83775.0
430,2018,2,Tierra Del Fuego,19372.0,22756.0,531.0,10,2047,44707.0
431,2018,2,Tucumán,160315.0,8965.0,110.0,2520,3150,169957.0
432,2018,1,Buenos Aires,1452061.0,1793884.0,133928.0,64379,31194,3475446.0
433,2018,1,Capital Federal,349995.0,968483.0,35535.0,3164,9393,1366570.0
434,2018,1,Catamarca,27300.0,4415.0,15.0,10,2214,33945.0
435,2018,1,Chaco,54879.0,40157.0,383.0,3880,113,96937.0
436,2018,1,Chubut,56375.0,19591.0,1194.0,1407,6729,97959.0
437,2018,1,Córdoba,349342.0,326894.0,13178.0,13237,11275,713926.0
438,2018,1,Corrientes,56937.0,35225.0,888.0,1334,330,94417.0
439,2018,1,Entre Ríos,106998.0,75751.0,3789.0,10776,800,197394.0
440,2018,1,Formosa,23556.0,7095.0,17.0,1603,570,32328.0
441,2018,1,Jujuy,33856.0,10456.0,23.0,280,430,44406.0
442,2018,1,La Pampa,10807.0,51389.0,8386.0,10556,1926,83064.0
443,2018,1,La Rioja,16960.0,34984.0,13.0,2530,350,52245.0
444,2018,1,Mendoza,152931.0,36872.0,3086.0,6206,1852,200947.0
445,2018,1,Misiones,56311.0,46880.0,328.0,50,560,103580.0
446,2018,1,Neuquén,46714.0,55072.0,1000.0,12404,2713,117903.0
447,2018,1,Río Negro,68769.0,31712.0,1251.0,4259,5128,111119.0
448,2018,1,Salta,79936.0,51534.0,118.0,2040,1391,133183.0
449,2018,1,San Juan,54080.0,5068.0,826.0,2246,1048,63268.0
450,2018,1,San Luis,11104.0,7594.0,368.0,160,2314,21396.0
451,2018,1,Santa Cruz,18615.0,4474.0,1799.0,6734,2783,34405.0
452,2018,1,Santa Fe,341997.0,300421.0,10674.0,11636,15298,680026.0
453,2018,1,Santiago Del Estero,26788.0,54594.0,23.0,1432,810,82918.0
454,2018,1,Tierra Del Fuego,19372.0,9663.0,531.0,10,2047,31614.0
455,2018,1,Tucumán,158611.0,8921.0,107.0,3680,500,168057.0
456,2017,4,Buenos Aires,1241172.0,1718013.0,131181.0,60082,31448,3181896.0
457,2017,4,Capital Federal,571363.0,961688.0,36277.0,3119,9877,1582324.0
458,2017,4,Catamarca,27083.0,263.0,11.0,10,22,29558.0
459,2017,4,Chaco,55035.0,39690.0,389.0,3800,1121,96615.0
460,2017,4,Chubut,56378.0,15097.0,1187.0,1407,6708,93440.0
461,2017,4,Córdoba,349710.0,324709.0,12778.0,12043,10739,709979.0
462,2017,4,Corrientes,56786.0,34722.0,894.0,1334,350,93771.0
463,2017,4,Entre Ríos,107764.0,73692.0,1894.0,10267,860,193703.0
464,2017,4,Formosa,23410.0,6973.0,19.0,1603,510,32056.0
465,2017,4,Jujuy,33844.0,9626.0,20.0,280,340,43552.0
466,2017,4,La Pampa,10808.0,50495.0,8272.0,10569,1927,82071.0
467,2017,4,La Rioja,16912.0,34984.0,14.0,2530,310,52194.0
468,2017,4,Mendoza,152896.0,16114.0,3015.0,6206,192,180151.0
469,2017,4,Misiones,56271.0,47470.0,95.0,50,540,103895.0
470,2017,4,Neuquén,46739.0,54119.0,1017.0,12404,2692,116971.0
471,2017,4,Río Negro,68690.0,30451.0,1250.0,4259,5114,109764.0
472,2017,4,Salta,80705.0,50446.0,127.0,1580,1376,132812.0
473,2017,4,San Juan,54079.0,451.0,812.0,2246,1036,58624.0
474,2017,4,San Luis,11104.0,1119.0,335.0,170,2329,14904.0
475,2017,4,Santa Cruz,18614.0,1668.0,582.0,4638,395,29452.0
476,2017,4,Santa Fe,341680.0,293831.0,10602.0,10965,15382,672460.0
477,2017,4,Santiago Del Estero,27313.0,40407.0,19.0,1025,800,68844.0
478,2017,4,Tierra Del Fuego,19372.0,6906.0,530.0,10,2045,28854.0
479,2017,4,Tucumán,156583.0,5223.0,105.0,1020,3190,162332.0
480,2017,3,Buenos Aires,1288025.0,1571180.0,124920.0,35058,38777,3057960.0
481,2017,3,Capital Federal,583249.0,941092.0,33481.0,2814,9723,1570359.0
482,2017,3,Catamarca,26873.0,4411.0,12.0,10,2181,33478.0
483,2017,3,Chaco,54888.0,37307.0,456.0,360,1072,93759.0
484,2017,3,Chubut,56359.0,5645.0,1217.0,13503,682,83544.0
485,2017,3,Córdoba,344580.0,319360.0,10579.0,7137,14988,696644.0
486,2017,3,Corrientes,56247.0,33993.0,947.0,1334,270,92548.0
487,2017,3,Entre Ríos,107774.0,69596.0,1786.0,6245,630,185464.0
488,2017,3,Formosa,22647.0,6816.0,428.0,2202,120,32105.0
489,2017,3,Jujuy,33796.0,9395.0,20.0,230,80,43242.0
490,2017,3,La Pampa,11378.0,49679.0,5153.0,11536,1944,79690.0
491,2017,3,La Rioja,16638.0,34984.0,14.0,2520,250,51913.0
492,2017,3,Mendoza,154036.0,33788.0,2772.0,290,1866,192491.0
493,2017,3,Misiones,56472.0,43880.0,110.0,50,90,100476.0
494,2017,3,Neuquén,48001.0,52468.0,1044.0,11576,2695,115784.0
495,2017,3,Río Negro,69301.0,30018.0,1106.0,3054,4017,107496.0
496,2017,3,Salta,80782.0,50284.0,127.0,1580,1167,132518.0
497,2017,3,San Juan,54499.0,5068.0,816.0,1053,1013,62449.0
498,2017,3,San Luis,11407.0,7576.0,347.0,260,2363,21719.0
499,2017,3,Santa Cruz,19220.0,5487.0,1544.0,4552,2887,33690.0
500,2017,3,Santa Fe,322953.0,290655.0,6338.0,4897,37499,662342.0
501,2017,3,Santiago Del Estero,27733.0,54096.0,19.0,9110,350,82794.0
502,2017,3,Tierra Del Fuego,21587.0,7012.0,622.0,10,2244,31466.0
503,2017,3,Tucumán,154130.0,6431.0,106.0,400,3050,161012.0
504,2017,2,Buenos Aires,1378549.0,1535037.0,119132.0,21555,24358,3078631.0
505,2017,2,Capital Federal,615262.0,932466.0,38628.0,2819,11016,1600191.0
506,2017,2,Catamarca,26401.0,255.0,14.0,10,340,26705.0
507,2017,2,Chaco,54449.0,35613.0,458.0,520,390,90611.0
508,2017,2,Chubut,43994.0,1067.0,916.0,13194,4804,63975.0
509,2017,2,Córdoba,341748.0,303488.0,4451.0,6446,1505,657638.0
510,2017,2,Corrientes,55262.0,33192.0,258.0,1354,310,90097.0
511,2017,2,Entre Ríos,108309.0,67650.0,254.0,6448,710,182732.0
512,2017,2,Formosa,22493.0,6410.0,17.0,1023,130,29956.0
513,2017,2,Jujuy,33742.0,8858.0,22.0,0,350,42657.0
514,2017,2,La Pampa,12754.0,48310.0,5194.0,6253,5110,73022.0
515,2017,2,La Rioja,16244.0,0.0,15.0,20,280,16289.0
516,2017,2,Mendoza,153331.0,13030.0,2581.0,270,1784,170753.0
517,2017,2,Misiones,56752.0,42925.0,103.0,50,90,99794.0
518,2017,2,Neuquén,51794.0,50283.0,1133.0,11545,2678,117433.0
519,2017,2,Río Negro,67038.0,29147.0,961.0,3213,126,101619.0
520,2017,2,Salta,80184.0,27280.0,115.0,1580,8040,108541.0
521,2017,2,San Juan,48670.0,451.0,772.0,1073,9150,51881.0
522,2017,2,San Luis,11432.0,1120.0,354.0,260,3750,13307.0
523,2017,2,Santa Cruz,15311.0,2722.0,1365.0,4735,2255,26388.0
524,2017,2,Santa Fe,329813.0,228102.0,3234.0,4958,1173,567280.0
525,2017,2,Santiago Del Estero,28337.0,3900.0,19.0,9110,290,33196.0
526,2017,2,Tierra Del Fuego,22636.0,6905.0,665.0,10,235,32557.0
527,2017,2,Tucumán,149013.0,5223.0,116.0,140,450,154411.0
528,2017,1,Buenos Aires,1559178.0,1465817.0,118839.0,212,24342,3189376.0
529,2017,1,Capital Federal,428801.0,918328.0,38259.0,273,10928,1399046.0
530,2017,1,Catamarca,26020.0,248.0,14.0,10,340,26317.0
531,2017,1,Chaco,54430.0,34277.0,252.0,520,390,89050.0
532,2017,1,Chubut,43994.0,999.0,916.0,13194,4793,63896.0
533,2017,1,Córdoba,335673.0,293479.0,4871.0,5782,1394,641199.0
534,2017,1,Corrientes,54993.0,31994.0,236.0,1354,310,88608.0
535,2017,1,Entre Ríos,108509.0,65095.0,230.0,6448,710,180353.0
536,2017,1,Formosa,22438.0,6215.0,16.0,1023,130,29705.0
537,2017,1,Jujuy,33869.0,9278.0,22.0,0,340,43203.0
538,2017,1,La Pampa,12754.0,47195.0,5194.0,6253,5170,71913.0
539,2017,1,La Rioja,16180.0,0.0,15.0,20,280,16225.0
540,2017,1,Mendoza,153326.0,13030.0,2581.0,270,1769,170733.0
541,2017,1,Misiones,57363.0,40142.0,101.0,50,80,97619.0
542,2017,1,Neuquén,51771.0,48109.0,1124.0,11665,267,115339.0
543,2017,1,Río Negro,67075.0,28785.0,954.0,3213,1261,101288.0
544,2017,1,Salta,79837.0,26845.0,114.0,1580,6790,107633.0
545,2017,1,San Juan,48670.0,451.0,772.0,1073,9070,51873.0
546,2017,1,San Luis,11432.0,1120.0,354.0,260,3750,13307.0
547,2017,1,Santa Cruz,15502.0,2722.0,1272.0,4733,2257,26486.0
548,2017,1,Santa Fe,327458.0,226094.0,3210.0,4948,1172,562882.0
549,2017,1,Santiago Del Estero,29616.0,3900.0,19.0,9110,290,34475.0
550,2017,1,Tierra Del Fuego,22636.0,6905.0,665.0,10,235,32557.0
551,2017,1,Tucumán,147373.0,5223.0,116.0,140,450,152771.0
552,2016,4,Buenos Aires,1563542.0,1414676.0,118747.0,21394,24342,3142701.0
553,2016,4,Capital Federal,434835.0,914952.0,38161.0,2583,10928,1401459.0
554,2016,4,Catamarca,26735.0,250.0,14.0,10,340,27034.0
555,2016,4,Chaco,54974.0,33534.0,248.0,520,390,88847.0
556,2016,4,Chubut,43994.0,955.0,916.0,13107,4793,63765.0
557,2016,4,Córdoba,337368.0,289344.0,3368.0,5686,7890,636555.0
558,2016,4,Corrientes,54981.0,31497.0,233.0,1354,310,88096.0
559,2016,4,Entre Ríos,109359.0,64141.0,226.0,6448,710,180245.0
560,2016,4,Formosa,22400.0,6061.0,16.0,1023,130,29513.0
561,2016,4,Jujuy,33838.0,8731.0,22.0,0,340,42625.0
562,2016,4,La Pampa,12754.0,47245.0,5054.0,6253,5220,71828.0
563,2016,4,La Rioja,16270.0,0.0,16.0,20,280,16316.0
564,2016,4,Mendoza,153320.0,13030.0,2579.0,270,1769,170725.0
565,2016,4,Misiones,57983.0,39294.0,100.0,50,80,97390.0
566,2016,4,Neuquén,51742.0,46389.0,1124.0,1191,267,113835.0
567,2016,4,Río Negro,67057.0,28474.0,954.0,3274,1261,101020.0
568,2016,4,Salta,79389.0,26657.0,110.0,1580,6210,106935.0
569,2016,4,San Juan,48670.0,451.0,772.0,1121,9070,51921.0
570,2016,4,San Luis,11432.0,1120.0,354.0,260,3750,13307.0
571,2016,4,Santa Cruz,15607.0,2722.0,1055.0,4823,2257,26464.0
572,2016,4,Santa Fe,326721.0,225792.0,3201.0,4946,1172,561832.0
573,2016,4,Santiago Del Estero,30192.0,3900.0,19.0,9110,290,35051.0
574,2016,4,Tierra Del Fuego,22636.0,6905.0,665.0,10,235,32557.0
575,2016,4,Tucumán,146995.0,4482.0,116.0,140,450,151652.0
576,2016,3,Buenos Aires,1574216.0,1355770.0,113463.0,18867,24276,3086592.0
577,2016,3,Capital Federal,447726.0,905105.0,36796.0,2514,10963,1403104.0
578,2016,3,Catamarca,26689.0,248.0,14.0,10,180,26970.0
579,2016,3,Chaco,56251.0,32730.0,232.0,20,150,89230.0
580,2016,3,Chubut,43987.0,935.0,916.0,13364,475,63952.0
581,2016,3,Córdoba,348481.0,285480.0,2540.0,5695,3950,642591.0
582,2016,3,Corrientes,55934.0,30813.0,217.0,1354,220,88340.0
583,2016,3,Entre Ríos,112588.0,61850.0,206.0,6441,640,181149.0
584,2016,3,Formosa,21800.0,5905.0,9.0,0,20,27716.0
585,2016,3,Jujuy,34250.0,8236.0,22.0,0,300,42538.0
586,2016,3,La Pampa,12751.0,45952.0,4910.0,6236,5150,70364.0
587,2016,3,La Rioja,16891.0,0.0,15.0,20,220,16930.0
588,2016,3,Mendoza,153233.0,13030.0,2576.0,280,1757,170624.0
589,2016,3,Misiones,59776.0,38130.0,79.0,50,70,97997.0
590,2016,3,Neuquén,51752.0,44739.0,1093.0,12402,2617,112603.0
591,2016,3,Río Negro,67043.0,28496.0,942.0,3293,1252,101026.0
592,2016,3,Salta,80866.0,26113.0,90.0,1570,5650,107791.0
593,2016,3,San Juan,48670.0,451.0,770.0,1174,9030,51968.0
594,2016,3,San Luis,11432.0,1113.0,354.0,230,3710,13293.0
595,2016,3,Santa Cruz,15570.0,2722.0,817.0,4978,217,26257.0
596,2016,3,Santa Fe,334911.0,223011.0,3037.0,4862,119,567011.0
597,2016,3,Santiago Del Estero,31730.0,3900.0,19.0,30,80,35660.0
598,2016,3,Tierra Del Fuego,22636.0,6276.0,665.0,10,2347,31925.0
599,2016,3,Tucumán,147259.0,3850.0,116.0,530,410,151319.0
600,2016,2,Buenos Aires,1579448.0,1305949.0,113070.0,21163,25661,3045291.0
601,2016,2,Capital Federal,450644.0,892209.0,36669.0,239,12672,1394584.0
602,2016,2,Catamarca,26262.0,245.0,14.0,10,340,26556.0
603,2016,2,Chaco,56112.0,31825.0,221.0,520,410,88251.0
604,2016,2,Chubut,43977.0,867.0,916.0,13293,4803,63856.0
605,2016,2,Córdoba,348891.0,277615.0,1709.0,561,1089,634914.0
606,2016,2,Corrientes,55511.0,29845.0,203.0,1354,430,86956.0
607,2016,2,Entre Ríos,112809.0,58768.0,169.0,6434,1930,178373.0
608,2016,2,Formosa,22101.0,5658.0,6.0,1023,140,28802.0
609,2016,2,Jujuy,33758.0,7374.0,22.0,0,350,41189.0
610,2016,2,La Pampa,12754.0,44654.0,4708.0,6225,5470,68888.0
611,2016,2,La Rioja,16691.0,0.0,15.0,20,280,16736.0
612,2016,2,Mendoza,153321.0,13030.0,2576.0,290,1868,170824.0
613,2016,2,Misiones,59573.0,36145.0,77.0,50,150,95815.0
614,2016,2,Neuquén,51742.0,42370.0,1088.0,12466,2849,110515.0
615,2016,2,Río Negro,67031.0,28100.0,939.0,33,1334,100704.0
616,2016,2,Salta,79438.0,24719.0,85.0,1510,5390,104932.0
617,2016,2,San Juan,48670.0,451.0,770.0,1214,9080,52013.0
618,2016,2,San Luis,11432.0,1063.0,354.0,300,3770,13256.0
619,2016,2,Santa Cruz,15453.0,2722.0,396.0,4996,2586,26153.0
620,2016,2,Santa Fe,336244.0,219088.0,2981.0,4744,1417,564474.0
621,2016,2,Santiago Del Estero,32101.0,3900.0,19.0,9110,300,36961.0
622,2016,2,Tierra Del Fuego,22636.0,5707.0,665.0,10,235,31359.0
623,2016,2,Tucumán,145486.0,2968.0,116.0,580,490,148677.0
624,2016,1,Buenos Aires,1583560.0,1200859.0,111231.0,21108,25757,2942515.0
625,2016,1,Capital Federal,454425.0,832126.0,36332.0,2284,12729,1337896.0
626,2016,1,Catamarca,26096.0,243.0,15.0,10,340,26389.0
627,2016,1,Chaco,56353.0,29994.0,211.0,520,410,86651.0
628,2016,1,Chubut,43967.0,834.0,916.0,1328,4803,63800.0
629,2016,1,Córdoba,350884.0,252346.0,674.0,5636,3860,609926.0
630,2016,1,Corrientes,55454.0,28491.0,192.0,1354,450,85536.0
631,2016,1,Entre Ríos,113101.0,54948.0,146.0,6425,1930,174813.0
632,2016,1,Formosa,21852.0,5420.0,5.0,1023,140,28314.0
633,2016,1,Jujuy,33481.0,6751.0,22.0,0,350,40289.0
634,2016,1,La Pampa,12754.0,41881.0,4536.0,6209,5490,65929.0
635,2016,1,La Rioja,16645.0,0.0,16.0,20,280,16691.0
636,2016,1,Mendoza,153299.0,13030.0,2576.0,340,1871,170810.0
637,2016,1,Misiones,59538.0,33330.0,70.0,50,150,92958.0
638,2016,1,Neuquén,51702.0,36122.0,1085.0,12502,285,104261.0
639,2016,1,Río Negro,66894.0,27312.0,937.0,3341,1338,99822.0
640,2016,1,Salta,78973.0,22741.0,73.0,1320,5070,102426.0
641,2016,1,San Juan,48670.0,451.0,770.0,1195,9080,51994.0
642,2016,1,San Luis,11432.0,1042.0,354.0,270,3770,13232.0
643,2016,1,Santa Cruz,15654.0,2723.0,396.0,5088,2426,26287.0
644,2016,1,Santa Fe,338052.0,204816.0,3014.0,4686,1428,551996.0
645,2016,1,Santiago Del Estero,32838.0,3900.0,19.0,9110,300,37698.0
646,2016,1,Tierra Del Fuego,22636.0,4834.0,665.0,10,235,30486.0
647,2016,1,Tucumán,144233.0,2165.0,116.0,740,490,146637.0
648,2015,4,Buenos Aires,1586343.0,1223603.0,103269.0,20397,25773,2959385.0
649,2015,4,Capital Federal,455427.0,879950.0,19818.0,2273,12758,1370226.0
650,2015,4,Catamarca,26180.0,242.0,15.0,10,340,26472.0
651,2015,4,Chaco,56818.0,29456.0,186.0,520,410,86553.0
652,2015,4,Chubut,43968.0,811.0,916.0,13521,4803,64019.0
653,2015,4,Córdoba,353530.0,266062.0,480.0,5613,3850,626070.0
654,2015,4,Corrientes,55681.0,28178.0,177.0,1354,450,85435.0
655,2015,4,Entre Ríos,113983.0,53411.0,122.0,6427,1940,174137.0
656,2015,4,Formosa,21734.0,5314.0,4.0,1023,140,28089.0
657,2015,4,Jujuy,32934.0,6933.0,22.0,0,350,39924.0
658,2015,4,La Pampa,12755.0,42705.0,4327.0,6205,3740,66366.0
659,2015,4,La Rioja,16886.0,0.0,16.0,20,280,16932.0
660,2015,4,Mendoza,153293.0,13030.0,2572.0,380,1874,170807.0
661,2015,4,Misiones,60252.0,32533.0,48.0,50,150,92853.0
662,2015,4,Neuquén,51680.0,38902.0,1048.0,12934,2852,107416.0
663,2015,4,Río Negro,66851.0,27221.0,915.0,3407,1328,99722.0
664,2015,4,Salta,78744.0,22446.0,47.0,1290,5540,101920.0
665,2015,4,San Juan,48670.0,451.0,770.0,123,9080,52029.0
666,2015,4,San Luis,11432.0,1025.0,354.0,300,3770,13218.0
667,2015,4,Santa Cruz,15614.0,2723.0,396.0,5261,2409,26403.0
668,2015,4,Santa Fe,339843.0,212911.0,2885.0,4596,1437,561672.0
669,2015,4,Santiago Del Estero,33582.0,4365.0,19.0,1139,300,39135.0
670,2015,4,Tierra Del Fuego,22636.0,4301.0,665.0,10,235,29953.0
671,2015,4,Tucumán,144188.0,1653.0,116.0,880,500,146095.0
672,2015,3,Buenos Aires,1585467.0,1183894.0,113590.0,19989,25825,2928765.0
673,2015,3,Capital Federal,454815.0,871262.0,30974.0,2229,12788,1372068.0
674,2015,3,Catamarca,25801.0,242.0,15.0,10,340,26093.0
675,2015,3,Chaco,56282.0,28809.0,186.0,520,410,85370.0
676,2015,3,Chubut,43964.0,792.0,916.0,13408,4803,63883.0
677,2015,3,Córdoba,351692.0,264055.0,1450.0,5412,3890,622998.0
678,2015,3,Corrientes,55792.0,27604.0,176.0,134,470,84959.0
679,2015,3,Entre Ríos,113909.0,51945.0,122.0,6261,1970,172434.0
680,2015,3,Formosa,21573.0,5264.0,2.0,8990,140,27752.0
681,2015,3,Jujuy,32598.0,6895.0,22.0,0,350,39550.0
682,2015,3,La Pampa,12755.0,41886.0,4078.0,6195,5570,65471.0
683,2015,3,La Rioja,16725.0,0.0,16.0,20,280,16771.0
684,2015,3,Mendoza,153299.0,13030.0,2572.0,420,188,170823.0
685,2015,3,Misiones,59921.0,31635.0,46.0,50,150,91622.0
686,2015,3,Neuquén,47102.0,36620.0,1045.0,13051,2798,100616.0
687,2015,3,Río Negro,66806.0,27130.0,917.0,3415,1346,99614.0
688,2015,3,Salta,78064.0,21688.0,47.0,1290,6450,100573.0
689,2015,3,San Juan,48670.0,451.0,770.0,1231,9080,52030.0
690,2015,3,San Luis,11432.0,1025.0,354.0,310,3770,13219.0
691,2015,3,Santa Cruz,15540.0,2718.0,396.0,5226,2391,26271.0
692,2015,3,Santa Fe,337042.0,209673.0,4169.0,4426,1428,556738.0
693,2015,3,Santiago Del Estero,33886.0,4365.0,19.0,1097,300,39397.0
694,2015,3,Tierra Del Fuego,22636.0,8085.0,665.0,10,235,33737.0
695,2015,3,Tucumán,142925.0,1135.0,116.0,880,500,144314.0
696,2015,2,Buenos Aires,1581770.0,1141052.0,115660.0,19268,2604,2883790.0
697,2015,2,Capital Federal,453178.0,858342.0,19786.0,2172,12806,1346284.0
698,2015,2,Catamarca,25387.0,242.0,15.0,10,340,25679.0
699,2015,2,Chaco,55767.0,27809.0,179.0,520,410,83848.0
700,2015,2,Chubut,43949.0,762.0,916.0,13055,4803,63485.0
701,2015,2,Córdoba,348130.0,255596.0,435.0,5199,3860,609746.0
702,2015,2,Corrientes,55238.0,26553.0,157.0,1321,470,83316.0
703,2015,2,Entre Ríos,113378.0,49767.0,119.0,6031,1970,169492.0
704,2015,2,Formosa,21097.0,5164.0,2.0,7370,500,27050.0
705,2015,2,Jujuy,32183.0,5482.0,22.0,0,350,37722.0
706,2015,2,La Pampa,12756.0,40825.0,3719.0,619,5620,64052.0
707,2015,2,La Rioja,16463.0,0.0,16.0,20,280,16509.0
708,2015,2,Mendoza,153301.0,13030.0,2572.0,380,1882,170823.0
709,2015,2,Misiones,59179.0,29283.0,37.0,50,150,88519.0
710,2015,2,Neuquén,47078.0,34183.0,1044.0,12781,2799,97885.0
711,2015,2,Río Negro,66738.0,26268.0,916.0,3457,1348,98727.0
712,2015,2,Salta,77214.0,20297.0,47.0,1290,5800,98267.0
713,2015,2,San Juan,48670.0,451.0,770.0,1189,9080,51988.0
714,2015,2,San Luis,11432.0,1025.0,354.0,330,3770,13221.0
715,2015,2,Santa Cruz,15343.0,2707.0,396.0,4917,24,25763.0
